x y
18.6385296038352 1058.69441118091
18.3374582051765 1126.72506379532
14.9003194842953 843.926129738452
16.2741640068125 978.207316482577
19.8476783623919 1233.71929741077
15.5581121586729 939.440936052525
12.494110301137 730.639652345696
22.6135911475867 1381.622708227
14.1970534163993 826.724807135297
18.8911146360915 1008.08215773022
22.6338295345195 1386.21785969811
12.2273557344452 779.652406671671
17.654572513653 1116.73995178679
17.0437287627719 866.466524663174
19.3619276818354 964.541333478665
12.902262887219 691.359542282876
17.2756327847019 1093.39489074963
18.4220565045252 1048.99493919528
21.6139491621871 1266.44924898288
15.1689404693898 1083.56188950711
16.1946637942456 1108.84488865354
18.4789302798454 1113.08700094044
18.6298991609365 1039.17629431906
19.4766881340183 1145.50235064378
18.0531096383929 1087.0386649214
19.091025443282 1181.19131933389
18.787501681596 1081.39732395473
19.2799998493865 1107.75308085194
14.9848535784986 764.519025950834
20.5397387922276 1243.42706700131
20.2657863085624 1079.35069835012
16.8080450557172 952.373806666722
21.8216121778823 1176.18080779864
14.0418502867687 716.278301604526
20.5566925541498 1239.07193376279
15.8580711607356 1099.44241151179
14.7642767641228 724.827657335707
12.4466759243514 804.726294269392
13.0925011325162 870.232442535645
16.5022358326241 831.458785361013
17.3915860839188 829.976919339036
16.0609249474946 1017.10581964557
18.7325609347317 1082.53358568066
19.0857615100686 1175.11708956638
17.1139495940879 1173.3380670011
20.6599072825629 1210.59394438646
21.4187419856898 1286.10194751979
18.5175705365837 1083.31169710481
21.0068278191611 1137.89113566078
22.6374558664393 1417.56711034605
19.750291245291 1136.00970232876
15.6571899694391 940.434912225256
21.9096961668693 1246.2917698774
13.0609231241979 908.161229413589
14.873467969941 849.448722132532
18.6859896765091 1069.14291494028
19.1534239780158 1268.75095850431
16.7202613702975 1042.14795222252
17.0462641373742 1044.61114051359
18.3872948850039 998.900276833939
22.8170008624438 1355.01841450238
15.8735063630156 643.934716264247
19.3312937035225 1149.56309834848
22.2642964727711 1376.70062700437
15.4953882545233 930.83331131608
18.9720326762181 1011.27741236759
21.2364207734354 1267.04358718761
20.5922597511671 1294.60682247697
21.0390836528968 1049.93250111531
19.7478806595318 1096.17001746721
18.3516146035399 980.510876955953
19.9417396227363 1096.81784026079
22.7784531447105 1380.08607676097
22.5987869889941 1390.88880323065
21.9390432224609 1304.06314669022
19.3706062228885 1286.84766255514
19.6650534197688 1122.41910708105
15.2568174544722 1012.74288654429
21.500738131348 1274.58402164955
20.8997188101057 1429.65490981303
15.3308907328174 908.296326996795
13.8676729551516 759.406086101617
16.8173381877132 1210.14523327902
15.8898780783638 971.23033747679
20.7388692414388 1298.46761853267
21.0453011333011 1317.51234410224
22.868408128852 1202.50997999433
20.915672240546 1302.679788933
13.3150749423075 696.377591343012
20.2186980771367 1234.56977130589
12.8359428315889 870.043767017302
14.9709784954321 992.90288804792
16.2272767145187 1029.60064207732
12.2582716683391 672.005729881566
13.3647744629998 857.808549774693
18.1627312407363 1017.06672593525
22.5773887450341 1345.72224877329
21.5834352679085 1388.60551638374
14.8147303706501 819.243086523344
13.7488375110552 783.422421169037
17.4980076018255 832.800832037757
18.0625288372394 910.465575228785
17.4421391650103 827.519300978694
20.2134380547795 1102.81946867727
18.547441639239 1183.97422757534
14.8200602992438 747.778845310693
22.9952576269861 1370.29970201665
14.5897570597008 849.329287852182
14.0983935319819 969.802620816191
15.348136638524 901.749880514175
13.0954001809005 835.005157292838
17.6512587505858 859.631090946976
22.4735520316754 1487.22713106066
20.0400881343521 1034.28343925244
19.8335129437037 1047.92799180175
15.2108161465731 898.536751054229
15.058881104691 853.07898173203
14.9813518945593 940.163640508414
20.7823091791943 1228.73194695162
14.3186244110111 865.926162908604
18.1136948778294 1133.0059590232
13.5390102781821 740.478505224824
15.1007001090329 984.707994501918
21.2830356990453 1183.04566057015
12.8184360740706 719.360919526827
20.2113320010249 1147.54726141046
19.3888891893439 1105.28621882954
18.9589893403463 1172.6653802154
15.5971763501875 966.961455104774
18.4389535475057 1105.76511172777
20.8437523790635 1217.22086889796
20.9375962244812 1213.99590136681
20.7154090644326 1339.73037061343
18.5624864755664 1030.15920038061
16.9370206433814 1064.22625155859
22.5300682927482 1372.99740287426
16.756489852909 939.712248465955
15.8764579044655 915.155182445845
19.2675208242144 1206.33656753005
16.596049095504 988.875160561018
16.4238450815901 957.069834732591
21.1530342299957 1291.82152687657
12.6386462564114 676.640259021596
17.1642127467785 1001.67490830325
13.2606963573489 803.659939268021
12.5327342255041 714.853452454896
13.2284460531082 829.497040166609
16.9224766630214 897.021292067276
17.4798163906671 786.193204385782
22.4969067256898 1307.14512236926
18.0317843637895 1124.93021238183
22.6593311042525 1310.33419427444
14.401508372277 754.634642863016
17.1131353650708 955.670282480149
14.7014917538036 848.941319251004
16.7330486513674 901.333241820752
21.6280351113528 1332.56431068748
22.0626812800765 1281.61934376485
19.4108892928343 1069.78957302185
18.6537263053469 1100.76904512324
13.9551493707113 715.716705531789
20.0093582260888 1103.77261361477
18.7189457661007 1165.4238402366
17.4286980153993 944.032961019295
16.7724904466886 845.342268853631
13.6412030821666 822.75365409836
22.0429190802388 1282.17961379817
22.4025402495172 1184.81871878257
18.2351658702828 989.713410630779
21.3403531913646 1148.11536505035
13.8732613946777 797.435219355627
18.1712703662924 1235.81311396554
16.6630304597784 1046.13670500537
21.649383735843 1189.0030248764
22.8314643411431 1110.64513113234
19.4700499894097 1106.91438144854
20.2964913123287 1254.80462674486
17.5470828991383 924.785010038235
22.4009148981422 1373.6576150118
15.3797272169031 706.660745851161
21.3512280636933 1160.87519333856
20.4465943959076 1251.87687968141
21.9632529085502 1214.51579501989
16.3235389469191 1113.7310059334
12.2798606785946 629.716644900537
19.2004220830277 1240.64957162703
19.1793062223587 1053.32892133631
21.3562157577835 1143.2875528535
14.6051835080143 774.042402428423
12.0981064944062 597.083746795046
16.3317543882877 815.512239693335
21.5825442201458 1181.66524655946
19.91458590189 1080.12226706833
15.7463142385241 1059.05884410539
17.9655581149273 1139.19368017689
19.2302414174192 1188.01799920481
14.6156820263714 904.948833459697
14.732764082728 896.852215530975
20.3300783329178 1321.00884027372
17.367067437619 988.014584129465
17.9665121717844 993.751805306784
14.2097392277792 851.180157459921
17.7581270101946 1016.43084724027
15.8342700041831 835.596792915684
20.4304903245065 1172.51648909357
22.6603898091707 1316.43137629294
19.4387068194337 1243.96962198307
19.3045917314012 1179.49418200943
22.6934097479098 1450.12323478293
14.6265579641331 779.215569971526
12.3136715246364 811.089521875556
15.9357465195935 1036.22590035637
14.315331462305 914.090264522873
16.9372930126265 1113.36421379234
17.7427734697703 973.035519467824
19.2106884471141 1348.80136716731
15.4654420593288 1038.59612978071
21.6784151697066 1372.97069370103
21.602876892779 1406.06268182818
22.5480167542119 1396.71277633494
15.3338033936452 789.04762212277
19.5716895365622 1163.63750175095
20.3409759865608 1349.19189388972
22.6513217038009 1271.82149002203
13.6056704912335 745.004787381243
18.129650592804 1024.98543790163
20.7637629457749 1244.00027875756
16.8679447760805 835.678529265649
19.7293237410486 1260.83385956599
13.9668365870602 649.926215068194
13.1877650849055 815.246572586367
13.1963860515971 722.021084297217
13.9957770928741 962.631731606716
21.5256015220657 1327.59455459388
13.8179498233367 668.38826335739
18.9963565634098 1128.35364626586
15.585852966411 819.964854909461
16.9766992824152 931.594466543976
14.520304216072 928.683279865064
15.5677768629976 912.030850177474
15.0740396068431 1085.47409872343
22.4764451843221 1368.15096594726
19.9401912232861 1285.98175269869
22.6450744194444 1359.76636334359
18.6622398118488 1198.63147222509
19.4337667189538 1096.77947432853
21.8617960677948 1263.8707404121
21.1987868463621 1321.07424308877
17.892875259975 1064.67556464403
22.8232769903261 1245.57328678858
20.2443050402217 1102.42241350329
22.2076888713054 1346.952269791
14.2142455177382 898.644996240786
20.2786175925285 1242.80589990806
20.1594925094396 1184.34871299046
13.7958697918802 770.010825319352
22.6725699726958 1395.64989485671
20.6332485757302 1178.75451760515
21.7555503514595 1184.1239095718
20.3215049880091 1055.0417981432
15.1264774056617 739.11698330404
17.0436394917779 1177.49503257478
20.0451454452705 1240.34123238773
13.3789612133987 1028.48517269576
16.1275648174342 1002.2239284389
12.2611152860336 721.179115631272
13.3463252838701 747.98417856674
16.7039423426613 784.044699851967
13.2372754963581 820.179621858527
13.2851963022258 968.871142083986
21.7181087145582 1233.29058139105
14.3081143880263 871.48475047318
18.8062794955913 1214.24312874832
18.6798150080722 1126.01769553736
16.1951779706869 945.240656830207
13.5189243506175 896.882984520172
20.5468382514082 1100.16029630229
18.7510050018318 1033.21508019859
13.8412795590702 916.786766134298
12.910091945203 823.02693303681
14.4337870487943 812.703440140131
16.3732146618422 1019.08042785449
21.1271718242206 1129.9575956884
20.6174083040096 1236.01510443776
14.0580131926108 751.269310540884
15.6891798982397 833.161401981461
12.8423901663627 893.195770568479
14.4585480017122 834.071443264228
20.3505932483822 1127.34488208673
15.6172004416585 876.817395326272
17.8154144936707 891.179560942351
21.2397864507511 1086.34280319927
17.3952871831134 1129.5486649786
20.4064132669009 1178.07621604509
13.2691505223047 865.443830273472
17.0584987557959 1072.44828151041
18.3791216204409 1242.25693052128
14.6384189561941 709.683321280992
14.3281703195535 843.270273245301
12.1831875476055 772.810801428557
18.6744691927452 1220.42112049561
20.3117460722569 1164.17905626647
18.243104734458 1003.37093131412
17.8160561532713 912.11002356183
13.6710526379757 755.352222595808
18.1408703606576 937.857345621936
13.7492619119585 809.400374993239
18.4058133659419 1145.47979203042
19.4063495416194 1172.46130889975
16.7690549169201 1156.78029435846
21.6169134376105 1334.40762019931
18.1010587806813 1102.35952889684
